"PAP 8510, Séminaire de recherche en administration publique I "
"PAP 8511, Séminaire de recherche en administration publique II "
"PAP 9310, Public Management "
"PAP 9311, Public Policy "
"PAP 9320, Seminar in Major Field: Public Management "
"PAP 9330, Seminar in Major Field: Public Policy "
"PAP 9710, Gestion publique "
"PAP 9711, Politiques publiques "
"PAP 9720, Séminaire dans le champ majeur : Gestion publique "
"PAP 9730, Séminaire dans le champ majeur : Politiques publique "
"PAP 9988, Examen de synthèse - champ mineur / Comprehensive Examination - Minor Field"
"PAP 9989, Examen de synthèse - champ majeur / Comprehensive Examination - Major Field"
"PSY 1101, Introduction to Psychology: Foundations "
"PSY 1102, Introduction to Psychology: Applications "
"PSY 1501, Introduction à la psychologie : fondements "
"PSY 1502, Introduction à la psychologie : applications "
"PSY 2105, Child Development "
"PSY 2106, Quantitative Methods in Psychology I "
"PSY 2110, Social Psychology "
"PSY 2114, Lifespan Psychology "
"PSY 2116, Quantitative Methods in Psychology II "
"PSY 2174, Research Methods and Ethics "
"PSY 2301, Biological Foundations of Behaviour "
"PSY 2391, Special Topics in Psychology I "
"PSY 2505, Développement de l'enfant "
"PSY 2506, Méthodes quantitatives en psychologie I "
"PSY 2510, Psychologie sociale "
"PSY 2514, Psychologie du développement de la naissance à la mort "
"PSY 2516, Méthodes quantitatives en psychologie II "
"PSY 2574, Méthodes de recherche et éthique "
"PSY 2701, Fondements biologiques du comportement "
"PSY 2791, Thèmes particuliers en psychologie I "
"PSY 3101, The Psychology of Death and Dying "
"PSY 3102, Interpersonal Relationships "
"PSY 3103, Learning and Conditioning "
"PSY 3105, The Psychology of Adolescence "
"PSY 3108, Perception "
"PSY 3109, Social Motivation "
"PSY 3121, Psychology of Women "
"PSY 3122, Human Sexualities "
"PSY 3123, The Psychology of the Family "
"PSY 3124, Industrial and Organizational Psychology "
"PSY 3126, Cross-Cultural Psychology "
"PSY 3128, The Psychology of Ageing "
"PSY 3132, Special Topics in Social Psychology "
"PSY 3135, Social Development of the Child "
"PSY 3136, Language Development "
"PSY 3142, Drugs and Behaviour "
"PSY 3171, Psychopathology "
"PSY 3173, Forensic Psychology "
"PSY 3174, Psychology of Postsecondary Education "
"PSY 3301, Behavioural Neuroscience "
"PSY 3303, Personality "
"PSY 3306, Psychosocial Aspects of Health "
"PSY 3307, Psychometric Methods "
"PSY 3377, Cognition "
"PSY 3378, Cognitive Development "
"PSY 3391, Special Topics in Psychology II "
"PSY 3501, Psychologie de la mort et du mourant "
"PSY 3502, Psychologie des relations interpersonnelles "
"PSY 3503, Apprentissage et conditionnement "
"PSY 3505, Psychologie du développement : Adolescence "
"PSY 3508, Perception "
"PSY 3509, Motivation sociale "
"PSY 3521, Psychologie des femmes "
"PSY 3522, Les sexualités humaines "
"PSY 3523, Psychologie de la famille "
"PSY 3524, Psychologie industrielle et organisationnelle "
"PSY 3526, Psychologie interculturelle "
"PSY 3528, Psychologie du vieillissement "
"PSY 3532, Étude de thèmes particuliers en psychologie sociale "
"PSY 3535, Développement social de l'enfant "
"PSY 3536, Développement du langage "
"PSY 3542, Drogues et comportement "
"PSY 3571, Psychopathologie "
"PSY 3573, Psychologie légale "
"PSY 3574, Psychologie de l'éducation postsecondaire "
"PSY 3701, Neuroscience du comportement "
"PSY 3703, Personnalité "
"PSY 3706, Aspects psychosociaux de la santé "
"PSY 3707, Méthodes psychométriques "
"PSY 3777, Processus cognitifs "
"PSY 3778, Développement cognitif "
"PSY 3791, Thèmes particuliers en psychologie II "
"PSY 4105, Psychological Disorders Among Children and Adolescents "
"PSY 4110, Directed Reading in Psychology "
"PSY 4122, Advanced Studies in Human Sexuality "
"PSY 4127, Psychological Assessment "
"PSY 4130, History and Systems of Psychology "
"PSY 4134, Community Psychology "
"PSY 4173, Seminar in Cognitive Psychology Research "
"PSY 4174, Seminar in Evolutionary Psychology "
"PSY 4180, Human Neuropsychology "
"PSY 4181, Psychological Factors in the Workplace "
"PSY 4276, Honours Thesis "
"PSY 4276,1 Honours Thesis "
"PSY 4276,2 Honours Thesis  "
"PSY 4302, Laboratory in Physiological Psychology "
"PSY 4310, Directed Research in Psychology "
"PSY 4327, Sleep and Dreams "
"PSY 4371, Special Topics in Psycho- Pathology "
"PSY 4372, Clinical Psychology "
"PSY 4391, Special Topics in Psychology "
"PSY 4391,1 Special Topics in Psychology "
"PSY 4391,2 Special Topics in Psychology  "
"PSY 4505, Troubles psychologiques chez les enfants et les adolescents "
"PSY 4510, Lectures dirigées en psychologie "
"PSY 4522, Études approfondies en sexualité humaine "
"PSY 4527, Évaluation psychologique "
"PSY 4530, Histoire et systèmes de la psychologie "
"PSY 4534, Psychologie communautaire "
"PSY 4573, Séminaire sur la recherche en psychologie cognitive "
"PSY 4574, Séminaire en psychologie évolutionniste "
"PSY 4580, Neuropsychologie humaine "
"PSY 4581, Facteurs psychologiques dans le milieu du travail "
"PSY 4676, Thèse de spécialisation "
"PSY 4676,1 Thèse de spécialisation "
"PSY 4676,2 Thèse de spécialisation  "
"PSY 4702, Laboratoire en psychologie physiologique "
"PSY 4710, Recherche dirigée en psychologie "
"PSY 4727, Le sommeil et les rêves "
"PSY 4771, Thèmes particuliers en psychopathologie "
"PSY 4772, Psychologie clinique "
"PSY 4791, Thèmes choisis en psychologie "
"PSY 4791,1 Thèmes choisis en psychologie "
"PSY 4791,2 Thèmes choisis en psychologie  "
"PSY 5023, Practicum de recherche de niveau maîtrise / Master's Level Research Practicum "
"PSY 5102, Applied Psychopathology "
"PSY 5103, Fundamentals of Behavioural Neuroscience "
"PSY 5104, Integration Seminar in Program Evaluation "
"PSY 5105, Fundamentals of Cognitive Psychology "
"PSY 5111, Theories of Personality "
"PSY 5113, Fundamentals of Social Psychology "
"PSY 5114, Fundamentals of Developmental Psychology "
"PSY 5120, Advanced Statistics in Psychology: Univariate Data Analysis "
"PSY 5121, Advanced Statistics in Psychology: Multivariate Data Analysis "
"PSY 5125, Principles of Neuropsychology "
"PSY 5133, Clinical Research Methods "
"PSY 5158, Research Practicum in Social and Interpersonal Relations "
"PSY 5202, Psychodiagnostic Assessment of Adults and Children "
"PSY 5202,1 Psychodiagnostic Assessment of Adults and Children "
"PSY 5202,2 Psychodiagnostic Assessment of Adults and Children  "
"PSY 5207, Psychological Intervention and Consultation "
"PSY 5207,1 Psychological Intervention and Consultation "
"PSY 5207,2 Psychological Intervention and Consultation  "
"PSY 5424, Contemporary Issues and Professional Skills in the Psychological Sciences "
"PSY 5424,1 Contemporary Issues and Professional Skills in the Psychological Sciences "
"PSY 5424,2 Contemporary Issues and Professional Skills in the Psychological Sciences  "
"PSY 5502, Psychopathologie appliquée "
"PSY 5503, Fondements de la neuroscience du comportement "
"PSY 5505, Fondements de la psychologie cognitive "
"PSY 5511, Théories de la personnalité "
"PSY 5513, Fondements de la psychologie sociale "
"PSY 5514, Fondements de la psychologie du développement "
"PSY 5520, Statistique avancée en psychologie : Analyse de données univariées "
"PSY 5521, Statistique avancée en psychologie : Analyse de données multivariées "
"PSY 5525, Principes de neuropsychologie "
"PSY 5533, Méthodes de recherche clinique "
"PSY 5558, Practicum de recherche en relations interpersonnelles "
"PSY 5602, Évaluation psychodiagnostique des adultes et des enfants "
"PSY 5602,1 Évaluation psychodiagnostique des adultes et des enfants "
"PSY 5602,2 Évaluation psychodiagnostique des adultes et des enfants  "
"PSY 5607, Intervention et consultation psychologique "
"PSY 5607,1 Intervention et consultation psychologique "
"PSY 5607,2 Intervention et consultation psychologique  "
"PSY 5824, Enjeux contemporains et compétences professionnelles dans les sciences psychologiques "
"PSY 5824,1 Enjeux contemporains et compétences professionnelles dans les sciences psychologiques "
"PSY 5824,2 Enjeux contemporains et compétences professionnelles dans les sciences psychologiques  "
"PSY 5911, Theories of Personality / Theories of Personality "
"PSY 5924, Principes de neuropsychologie / Principles of Neuropsychology "
"PSY 5958, Practicum de recherche en relations interpersonnelles / Practicum de recherche en relations interpersonnelles "
"PSY 6002, Practicum en recherche appliquée / Practicum in Applied Research "
"PSY 6007, Practicum clinique / Clinical Practicum "
"PSY 6008, Practicum clinique externe / External Clinical Practicum "
"PSY 6009, Practicum clinique externe avancé / Advanced External Clinical Practicum "
"PSY 6010, Practicum clinique interne avancé / Advanced Internal Clinical Practicum "
"PSY 6022, Stage consult.-clinique psychologie / Stage consult.-clinique psychologie "
"PSY 6032, Stage aux hôpitaux / Hospital Internship "
"PSY 6042, Practicum en recherche fondamentale / Practicum in Basic Research "
"PSY 6042,1 Practicum en recherche fondamentale  / Practicum in Basic Research "
"PSY 6042,2 Practicum en recherche fondamentale  / Practicum in Basic Research  "
"PSY 6102, Social Development "
"PSY 6103, Socialization and Individual Differences "
"PSY 6105, Factor Analysis in Psychological Research "
"PSY 6106, Evaluation of Psychotherapy and Behaviour Change "
"PSY 6107, Clinical Applications of Interpersonal Theory "
"PSY 6109, Neurobehavioral Determinants of Motivation "
"PSY 6113, Rehabilitation Psychology "
"PSY 6114, Cognitive Psychophysiology "
"PSY 6115, Evolution of the Mind "
"PSY 6116, Community Psychology "
"PSY 6117, Comparative Cognition "
"PSY 6118, Reasoning, Judgement and Decision "
"PSY 6122, Clinical Health Psychology "
"PSY 6123, Psychosocial Stress Research "
"PSY 6127, Research Seminars in Social Psychology "
"PSY 6132, Child Psychopathology "
"PSY 6133, Ethics of Research in Psychology "
"PSY 6134, Mental Health Interview and Psychometrics "
"PSY 6137, Psychedelic Psychotherapies & Mental Health "
"PSY 6143, Advanced Topics in Psychodiagnostic Assessment "
"PSY 6144, Application of Microcomputers to Human Experimental Psychology "
"PSY 6145, Cognitive Psychology of Language "
"PSY 6146, Social Psychology of Language "
"PSY 6147, School Psychology "
"PSY 6151, Drugs and Behaviour "
"PSY 6152, Research and Application of Learning Principles "
"PSY 6154, Child Psychotherapy "
"PSY 6155, Applied Social Psychology in the Work Place "
"PSY 6158, Research Methods in Social Psychology "
"PSY 6166, Human and Social Motivation: Theory and Research "
"PSY 6167, Experimental Techniques in Sleep Research "
"PSY 6167,1 Experimental Techniques in Sleep Research "
"PSY 6167,2 Experimental Techniques in Sleep Research  "
"PSY 6168, Computer Simulation of Cognitive Processes "
"PSY 6170, Ethics and Professional Issues "
"PSY 6176, Clinical Geropsychology "
"PSY 6182, Psychology and Health "
"PSY 6190, Counselling With Dying and Bereaved "
"PSY 6191, Seminars in Psychology "
"PSY 6201, Basics of Neuroscience "
"PSY 6202, Advanced Seminar in Behavioural Neuroscience "
"PSY 6391, Psychophysiology of Individual Differences "
"PSY 6502, Développement émotionnel "
"PSY 6506, Développement cognitif "
"PSY 6507, Applications cliniques de la théorie interpersonnelle "
"PSY 6509, Déterminants neurocomportementaux de la motivation "
"PSY 6514, Psychophysiologie cognitive "
"PSY 6515, Évolution de la pensée "
"PSY 6516, Psychologie communautaire "
"PSY 6517, Cognition comparée "
"PSY 6518, Le raisonnement, le jugement et la prise de décision "
"PSY 6522, Psychologie clinique de la santé "
"PSY 6523, Recherche sur le stress psychosocial "
"PSY 6526, Évaluation neuropsychologique "
"PSY 6527, Séminaires de recherche en psychologie sociale "
"PSY 6532, Psychopathologie de l'enfant "
"PSY 6533, Éthique de la recherche en psychologie "
"PSY 6534, Entretien sur la santé mentale et psychométrie "
"PSY 6537, Psychothérapies psychédéliques et santé mentale "
"PSY 6544, Applications de la micro-informatique à la psychologie expérimentale humaine "
"PSY 6545, Psychologie cognitive du langage "
"PSY 6546, Psychologie sociale du langage "
"PSY 6547, Psychologie scolaire "
"PSY 6551, Drogues et comportement "
"PSY 6552, La recherche sur les principes d'apprentissage et leurs applications "
"PSY 6555, Psychologie sociale appliquée au monde du travail "
"PSY 6558, Méthodes de recherche en psychologie sociale "
"PSY 6566, Motivation humaine et sociale : Théories et recherche "
"PSY 6567, Techniques expérimentales en recherche sur le sommeil "
"PSY 6568, Simulation informatique des processus cognitifs "
"PSY 6570, Déontologie et questions professionnelles "
"PSY 6576, Psychologie clinique de la personne âgée "
"PSY 6582, La psychologie et la santé "
"PSY 6591, Séminaire en psychologie "
"PSY 6601, Fondements de la neuroscience "
"PSY 6901, Déterminants neurocomportementaux de la motivation / Neurobehavioral Determinants of Motivation "
"PSY 6903, Psychophysiologie cognitive / Cognitive Psychophysiology "
"PSY 6904, Évolution de la pensée / Evolution of the Mind "
"PSY 6905, Psychologie communautaire / Community Psychology "
"PSY 6906, Cognition comparée / Comparative Cognition "
"PSY 6918, Le raisonnement, le jugement et la prise de décision / Reasoning, Judgement and Decision Making "
"PSY 6920, Psychologie clinique de la santé / Clinic Health Psychology "
"PSY 6923, Recherches sur le stress psychosocial / Psychosocial Stress Research "
"PSY 6927, Séminaires de recherche en psychologie sociale / Research Seminars in Social Psychology "
"PSY 6930, Éthique de la recherche en psychologie / Ethics of Research in Psychology "
"PSY 6931, Construction de tests et théorie psychométrique / Test Construction and Psychometric Theory "
